confirmed,death,recover
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
2,0,0
2,0,0
7,0,0
11,0,0
11,0,0
11,0,0
11,0,0
11,0,0
12,0,0
12,0,0
12,0,0
12,0,0
14,0,0
14,0,0
15,0,0
15,0,0
15,0,0
15,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,1
16,0,1
16,0,2
16,0,2
16,0,2
16,0,2
16,0,2
16,0,2
16,0,4
16,0,4
16,0,4
16,0,7
16,0,7
16,0,7
16,0,7
16,0,7
16,0,8
16,0,8
16,0,9
16,0,9
16,0,9
16,0,9
16,0,10
16,0,9
16,0,9
16,0,13
16,0,13
16,0,13
16,0,13
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,14
16,0,16
16,0,16
16,0,16
16,0,16
16,0,16
16,0,16
18,0,16
18,0,18
18,0,18
18,0,18
18,0,18
18,0,18
18,0,18
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
18,0,19
